combination,val1,val2,val3,std,r2,mean
"['Exterior1st', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573414494938972,0.7994674794215022,0.7579677985751376,0.04075229021405366,0.7413955658341106,0.804925575830179
"['Exterior2nd', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8582514435999863,0.796102537348786,0.7583687832963201,0.04118099423068587,0.7412855232260034,0.8042409214150309
"['HouseStyle', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578650673576049,0.8014146696940778,0.7589537359566755,0.04051478436561003,0.7415768966199066,0.8060778243361194
"['GarageQual', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578299093347235,0.8004795322362546,0.7580244282172931,0.04089639439646262,0.7414961876412923,0.805444623262757
"['YearBuilt', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578935439196544,0.8006848614859599,0.7584809913778536,0.04073880978021589,0.7416443887426056,0.8056864655944893
"['OverallCond', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8622158606562248,0.8073291777356242,0.7652247624842476,0.03971090372274347,0.7514302512601306,0.8115899336253656
"['CentralAir', 'HeatingQC', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8581032522419112,0.8014603447516045,0.7590344644615337,0.040583246405952546,0.7402705271764244,0.8061993538183497
"['Exterior2nd', 'Exterior1st', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573162011656806,0.7932285128787191,0.7534257948265636,0.042797591681481055,0.7377036649627817,0.8013235029569877
"['HouseStyle', 'Exterior1st', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573149986903916,0.8005161539341272,0.7586049641804197,0.04045069358721026,0.7420421305929346,0.8054787056016462
"['GarageQual', 'Exterior1st', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8567701288603021,0.7994731519967753,0.7575722989849349,0.04065960935047851,0.7419515489037988,0.8046051932806707
"['YearBuilt', 'Exterior1st', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.857488176566368,0.7994864033599566,0.7582762673777622,0.040696005711190295,0.742190724163863,0.8050836157680289
"['OverallCond', 'Exterior1st', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8620960791615275,0.8065542186241887,0.7646349303581196,0.039917693830574016,0.7516832285406305,0.8110950760479453
"['CentralAir', 'Exterior1st', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8569938104889023,0.8005445845351125,0.7587401358783789,0.040260142425020094,0.7404553133739395,0.8054261769674645
"['HouseStyle', 'Exterior2nd', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8581975385454707,0.7974089142013845,0.7593014961195034,0.04072653976358308,0.7425933540356953,0.8049693162887862
"['GarageQual', 'Exterior2nd', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8577654356409542,0.7963217757540386,0.7581986272518896,0.04101794610601096,0.7422821967323384,0.8040952795489608
"['YearBuilt', 'Exterior2nd', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8584087020262917,0.7953967126890591,0.7587435533284898,0.04115972513176468,0.7427755739862618,0.8041829893479467
"['OverallCond', 'Exterior2nd', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8633036071962547,0.8030827014001077,0.7663967278964499,0.039949080649199796,0.7531876329866416,0.8109276788309373
"['CentralAir', 'Exterior2nd', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.858065484603542,0.7973992744779169,0.7591201222147538,0.040737461993765725,0.7404669966803155,0.8048616270987375
"['GarageQual', 'HouseStyle', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573438812105427,0.8013130421838548,0.7585793735010541,0.04044207015283801,0.7422810409315458,0.8057454322984839
"['YearBuilt', 'HouseStyle', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8576600271554707,0.8013280513810033,0.7587859681259134,0.04049581582133392,0.7423144443202028,0.8059246822207958
"['OverallCond', 'HouseStyle', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8621119978334454,0.8078189891613994,0.7655616773042223,0.03951845643402768,0.7516857726688561,0.8118308880996891
"['CentralAir', 'HouseStyle', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8579895639009605,0.8023839261110921,0.7596661513787775,0.04025514277994827,0.7405372698891528,0.80667988046361
"['YearBuilt', 'GarageQual', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8573587417895864,0.8005301369304532,0.7580754080503218,0.040673598716425306,0.7424559570580684,0.8053214289234538
"['OverallCond', 'GarageQual', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8614284571330544,0.8075352561225747,0.7655255751086781,0.03925225144940626,0.7525915935173638,0.8114964294547691
"['CentralAir', 'GarageQual', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.857671081566857,0.8014871509878446,0.7589918749730628,0.04041461280397985,0.7407801087055226,0.806050035842588
"['OverallCond', 'YearBuilt', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8628210647681854,0.8076902123867593,0.7645410914883186,0.04022189932321582,0.7523874190864597,0.8116841228810877
"['CentralAir', 'YearBuilt', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8577183850241591,0.8018048472236391,0.7594636950906855,0.040239672197746934,0.7408785311567927,0.8063289757794946
"['CentralAir', 'OverallCond', 'PoolArea', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8623058409251885,0.8074765032945874,0.7653200313954371,0.03970680271710447,0.7504782640306903,0.8117007918717377
"['Exterior2nd', 'Exterior1st', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578820149330518,0.7931038844472081,0.7538292928936406,0.04290256233574389,0.750383792121343,0.8016050640913002
"['HouseStyle', 'Exterior1st', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8579736495932058,0.8006777068674072,0.7589502268723809,0.040592344498440264,0.7538753608856116,0.8058671944443313
"['GarageQual', 'Exterior1st', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8575012363754967,0.7996475189082366,0.7579267052429035,0.040828593150654124,0.7542230228414937,0.8050251535088789
"['YearBuilt', 'Exterior1st', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8582309962242337,0.7997684116587812,0.758772028906981,0.0408121215280993,0.7540069706144888,0.8055904789299987
"['OverallCond', 'Exterior1st', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8626703449800535,0.8066684846743123,0.7647037009514744,0.04013133269214775,0.7637970282144284,0.8113475102019468
"['CentralAir', 'Exterior1st', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8576128689387493,0.8006025359508318,0.7590525697101276,0.04040174686271809,0.7536209530698827,0.8057559915332363
"['HouseStyle', 'Exterior2nd', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8589268003068937,0.7972780824310401,0.75954564340951,0.040961927738534736,0.7541685515914068,0.8052501753824813
"['GarageQual', 'Exterior2nd', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8585767644198858,0.7962118283128834,0.7584549814091518,0.041284024589813374,0.7542197022608196,0.8044145247139737
"['YearBuilt', 'Exterior2nd', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8592362124276506,0.795493692615143,0.7590841924264077,0.0413913405414584,0.75457446936275,0.8046046991564005
"['OverallCond', 'Exterior2nd', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8639323983934558,0.8029067610380951,0.7664590034872326,0.04021280912520148,0.7650780919908278,0.8110993876395945
"['CentralAir', 'Exterior2nd', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.858767783794766,0.7971384314844315,0.759397131225563,0.040956765013650774,0.7535637669912336,0.8051011155015869
"['GarageQual', 'HouseStyle', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8582380095958455,0.8015651499747567,0.7589221567155776,0.04068015694969866,0.7540312010239465,0.8062417720953933
"['YearBuilt', 'HouseStyle', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8585439477838699,0.8016094520262311,0.7591619620530643,0.04071596097082095,0.7539575348897395,0.8064384539543884
"['OverallCond', 'HouseStyle', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8627848126891151,0.8079939054278251,0.7656710207071281,0.03975530528218471,0.763250439132385,0.8121499129413561
"['CentralAir', 'HouseStyle', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8587232560580014,0.8025244694062555,0.7599599990585426,0.040447797207224634,0.7532503796094696,0.8070692415076
"['YearBuilt', 'GarageQual', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8583785510468009,0.8008433790268744,0.7585277256133647,0.040921466633477586,0.7542785226294042,0.8059165518956801
"['OverallCond', 'GarageQual', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8621715288276608,0.8077138436040613,0.7656653230581489,0.039506912632882675,0.7643028203842308,0.8118502318299571
"['CentralAir', 'GarageQual', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8584498779222616,0.8016323345816644,0.7593045474403448,0.04061974253421056,0.7537999343804456,0.806462253314757
"['OverallCond', 'YearBuilt', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8633665292688117,0.8078021878572506,0.7643917894697442,0.04050769178392843,0.7647947215731677,0.8118535021986021
"['CentralAir', 'YearBuilt', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8585948006690353,0.8020018854455379,0.7598844384489326,0.04044251476496497,0.7535327390625433,0.8068270415211686
"['CentralAir', 'OverallCond', 'HeatingQC', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8629180452512963,0.807618961381196,0.7654200311123134,0.039922983012790084,0.7630987268164622,0.8119856792482686
"['HouseStyle', 'Exterior2nd', 'Exterior1st', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8578983909473104,0.7943211573753994,0.7547230168398612,0.042498673423403126,0.7516944288299805,0.8023141883875237
"['GarageQual', 'Exterior2nd', 'Exterior1st', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8574508868210156,0.7932452878601929,0.7536641628139155,0.042766430861876564,0.7516142367961538,0.801453445831708
"['YearBuilt', 'Exterior2nd', 'Exterior1st', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8581067267983585,0.7923002062099431,0.7542867327480491,0.04288759660269303,0.752069550494588,0.8015645552521168
"['OverallCond', 'Exterior2nd', 'Exterior1st', 'GarageFinish', 'GarageType', '1stFlrSF', 'TotalBsmtSF', 'GarageCars', 'KitchenQual', 'OverallQual', 'Neighborhood', 'GrLivArea', 'ExterQual', 'TotRmsAbvGrd']",0.8625969395081853,0.7993538954098848,0.7611217065418765,0.041844428539300024,0.76265617112004,0.8076908471533155
